Date,Operating_Income,State_0,State_1
2020-01-03,97.29854914545882,0.99995107673097,4.892326902860805e-05
2020-01-06,97.27452213180486,0.999995369447088,4.630552910680249e-06
2020-01-07,97.26632533310325,0.9999994457864895,5.542135090812999e-07
2020-01-08,97.2580346373265,0.999999936672858,6.332714042323544e-08
2020-01-09,97.24965004447465,0.9999999882893902,1.1710608476818653e-08
2020-01-10,97.24117155454768,0.9999999984611863,1.5388123254793358e-09
2020-01-13,97.21517270231591,0.9999999996622031,3.377955789755987e-10
2020-01-14,97.2063186240884,0.999999999269393,7.306057830330919e-10
2020-01-15,97.19737064878576,0.9999999989261649,1.0738339314844767e-09
2020-01-16,97.18832877640796,0.9999999981832646,1.816734214666822e-09
2020-01-17,97.17919300695506,0.9999999990915713,9.084275898790196e-10
2020-01-20,97.15122231614558,0.9999999997587844,2.412145844033001e-10
2020-01-21,97.14171095839212,0.9999999993504457,6.4955319902919e-10
2020-01-22,97.13210570356357,0.9999999990060245,9.939744566861296e-10
2020-01-23,97.12240655165986,0.9999999982489285,1.7510704885046925e-09
2020-01-24,97.11261350268103,0.9999999991600703,8.399287131108887e-10
2020-01-27,97.08267097329376,0.9999999997962916,2.0370751976119836e-10
2020-01-28,97.0725023360144,0.999999999418078,5.819211194036928e-10
2020-01-29,97.06223980165993,0.9999999990797596,9.202397764427154e-10
2020-01-30,97.0518833702303,0.9999999983125664,1.6874328957395843e-09
2020-01-31,97.04143304172557,0.9999999992228626,7.771364200757023e-10
2020-02-03,97.00951867376054,0.9999999998276011,1.7239804787333358e-10
2020-02-04,96.99869275695526,0.9999999994791346,5.208643710558142e-10
2020-02-05,96.98777294307486,0.9999999991484136,8.515853100889016e-10
2020-02-06,96.97675923211933,0.9999999983743588,1.6256401242447707e-09
2020-02-07,96.96565162408866,0.999999999280468,7.195307635654569e-10
2020-02-10,96.93176541754586,0.9999999998537498,1.4624894339473912e-10
2020-02-11,96.92028222121468,0.9999999995342199,4.657789267185424e-10
2020-02-12,96.90870512780836,0.9999999992123172,7.876813921798284e-10
2020-02-13,96.89703413732691,0.9999999984343697,1.5656289144520962e-09
2020-02-14,96.88526924977032,0.999999999333351,6.666476657911754e-10
2020-02-17,96.84941120464978,0.999999999875604,1.2439476312366274e-10
2020-02-18,96.83727072879267,0.9999999995838833,4.1611518284329066e-10
2020-02-19,96.82503635586043,0.9999999992717792,7.28219334602958e-10
2020-02-20,96.81270808585307,0.9999999984926574,1.5073413029770213e-09
2020-02-21,96.80028591877056,0.9999999993819311,6.18067720841655e-10
2020-02-24,96.76245603507225,0.9999999998938851,1.0611370870808293e-10
2020-02-25,96.74965827968924,0.9999999996286258,3.713727419714051e-10
2020-02-26,96.73676662723106,0.9999999993270886,6.729099923736708e-10
2020-02-27,96.72378107769778,0.9999999985492747,1.4507240026983785e-09
2020-02-28,96.71070163108934,0.9999999994265871,5.7341159659776e-10
2020-03-02,96.6708999088133,0.9999999999091942,9.080434959834253e-11
2020-03-03,96.65744487390435,0.9999999996689029,3.3109581754067366e-10
2020-03-04,96.64389594192028,0.9999999993785162,6.214824542892407e-10
2020-03-05,96.63025311286106,0.9999999986042707,1.3957278571343472e-09
2020-03-06,96.61651638672673,0.9999999994676625,5.323359403247533e-10
2020-03-09,96.5747428258729,0.9999999999220325,7.796600478368209e-11
2020-03-10,96.56063051143803,0.9999999997051293,2.948691259191419e-10
2020-03-11,96.54642429992805,0.9999999994263157,5.736828386331972e-10
2020-03-12,96.53212419134292,0.9999999986576912,1.3423073587669375e-09
2020-03-13,96.51773018568264,0.9999999995054686,4.945297294512071e-10
2020-03-16,96.47398478625107,0.9999999999328162,6.718222709614335e-11
2020-03-17,96.45921519229027,0.9999999997376843,2.623142056791216e-10
2020-03-18,96.44435170125438,0.9999999994707254,5.292731831156054e-10
2020-03-19,96.42939431314332,0.9999999987095782,1.290420223594551e-09
2020-03-20,96.41434302795714,0.9999999995402874,4.5971101627276656e-10
2020-03-23,96.36862578994783,0.9999999999418917,5.8106915563409436e-11
2020-03-24,96.3531989164611,0.9999999997669126,2.3308611223113654e-10
2020-03-25,96.33767814589928,0.9999999995119684,4.880304195536482e-10
2020-03-26,96.32206347826231,0.9999999987599717,1.2400270150494443e-09
2020-03-27,96.30635491355021,0.9999999995723748,4.276240214767001e-10
2020-03-30,96.25866583696312,0.999999999949546,5.045265138755312e-11
2020-03-31,96.24258168395049,0.9999999997931281,2.0687044284948496e-10
2020-04-01,96.22640363386273,0.9999999995502533,4.4974542497144326e-10
2020-04-02,96.21013168669985,0.9999999988089078,1.1910908113074098e-09
2020-04-03,96.19376584246183,0.9999999996019622,3.980365369467158e-10
2020-04-06,96.14410492729698,0.9999999999560178,4.398091323492911e-11
2020-04-07,96.12736349475844,0.9999999998166181,1.8338065313621897e-10
2020-04-08,96.11052816514477,0.9999999995857763,4.142221418283149e-10
2020-04-09,96.09359893845597,0.9999999988564219,1.1435769108159812e-09
2020-04-10,96.07657581469203,0.9999999996292611,3.707376029261372e-10
2020-04-13,96.02494306094943,0.999999999961505,3.849387898802653e-11
2020-04-14,96.00754434888496,0.9999999998376432,1.623556311521937e-10
2020-04-15,95.99005173974537,0.9999999996187222,3.8127676094725207e-10
2020-04-16,95.97246523353064,0.9999999989025466,1.0974525714894585e-09
2020-04-17,95.95478483024078,0.9999999996544637,3.455354288588581e-10
2020-04-20,95.90118023792044,0.9999999999661716,3.3827565165213906e-11
2020-04-21,95.88312424633006,0.9999999998564415,1.4355749989281032e-10
2020-04-22,95.86497435766454,0.999999999649262,3.507369614778609e-10
2020-04-23,95.84673057192389,0.9999999989473124,1.0526867795834053e-09
2020-04-24,95.82839288910813,0.9999999996777437,3.2225553081569446e-10
2020-04-27,95.77281645820999,0.999999999970153,2.984609286489662e-11
2020-04-28,95.75410318709369,0.9999999998732294,1.2676962263830997e-10
2020-04-29,95.73529601890226,0.9999999996775578,3.224412028663337e-10
2020-04-30,95.7163949536357,0.9999999989907492,1.009250044754496e-09
